po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO10882,SUP-002,Supplier B,MN-5544,17-05-2025,25-05-2025,155,126,8,29,WH-01
PO10883,SUP-001,Supplier A,MN-5544,03-12-2025,09-12-2025,269,263,6,6,WH-01
PO10884,SUP-002,Supplier B,AX-4312,17-02-2026,20-02-2026,269,256,3,13,WH-01
PO10885,SUP-002,Supplier B,MN-5544,02-04-2024,10-04-2024,385,370,8,15,WH-01
PO10886,SUP-001,Supplier A,AX-4312,28-07-2025,03-08-2025,155,131,6,24,WH-01
PO10887,SUP-002,Supplier B,MN-5544,23-05-2024,29-05-2024,93,85,6,8,WH-01
PO10888,SUP-003,Supplier C,MN-5544,14-07-2025,18-07-2025,233,214,4,19,WH-01
PO10889,SUP-003,Supplier C,ZX-9910,14-12-2024,16-12-2024,299,279,2,20,WH-01
PO10890,SUP-003,Supplier C,AX-4312,23-12-2024,27-12-2024,227,195,4,32,WH-01
PO10891,SUP-003,Supplier C,ZX-9910,07-04-2024,18-04-2024,56,51,11,5,WH-01
PO10892,SUP-001,Supplier A,MN-5544,06-02-2025,08-02-2025,209,199,2,10,WH-01
PO10893,SUP-003,Supplier C,ZX-9910,26-08-2025,30-08-2025,192,186,4,6,WH-01
PO10894,SUP-003,Supplier C,MN-5544,17-05-2025,22-05-2025,203,190,5,13,WH-01
PO10895,SUP-002,Supplier B,AX-4312,09-04-2025,18-04-2025,214,194,9,20,WH-01
PO10896,SUP-002,Supplier B,ZX-9910,28-10-2025,30-10-2025,118,116,2,2,WH-01
PO10897,SUP-003,Supplier C,MN-5544,04-10-2024,11-10-2024,267,231,7,36,WH-01
PO10898,SUP-003,Supplier C,BR-2208,01-05-2025,09-05-2025,354,336,8,18,WH-03
PO10899,SUP-001,Supplier A,MN-5544,20-02-2026,23-02-2026,394,374,3,20,WH-01
PO10900,SUP-003,Supplier C,CL-7781,13-11-2025,22-11-2025,210,207,9,3,WH-02
PO10901,SUP-002,Supplier B,MN-5544,25-08-2024,04-09-2024,376,355,10,21,WH-01
PO10902,SUP-002,Supplier B,CL-7781,11-04-2025,18-04-2025,338,322,7,16,WH-01
PO10903,SUP-001,Supplier A,BR-2208,13-06-2024,21-06-2024,110,77,8,33,WH-03
PO10904,SUP-003,Supplier C,CL-7781,21-06-2025,01-07-2025,92,54,10,38,WH-01
PO10905,SUP-001,Supplier A,ZX-9910,01-04-2024,07-04-2024,226,210,6,16,WH-01
PO10906,SUP-002,Supplier B,AX-4312,20-11-2024,22-11-2024,247,214,2,33,WH-01
PO10907,SUP-002,Supplier B,MN-5544,30-01-2025,31-01-2025,379,359,1,20,WH-01
PO10908,SUP-003,Supplier C,ZX-9910,27-12-2025,01-01-2026,51,30,5,21,WH-01
PO10909,SUP-002,Supplier B,BR-2208,20-08-2024,29-08-2024,115,106,9,9,WH-03
PO10910,SUP-001,Supplier A,ZX-9910,11-05-2025,13-05-2025,193,155,2,38,WH-01
PO10911,SUP-003,Supplier C,MN-5544,21-07-2025,27-07-2025,125,102,6,23,WH-01
PO10912,SUP-001,Supplier A,MN-5544,01-12-2024,09-12-2024,343,334,8,9,WH-01
PO10913,SUP-001,Supplier A,MN-5544,20-06-2025,23-06-2025,241,210,3,31,WH-01
PO10914,SUP-003,Supplier C,MN-5544,09-10-2024,16-10-2024,326,307,7,19,WH-01
PO10915,SUP-001,Supplier A,BR-2208,24-07-2024,03-08-2024,117,96,10,21,WH-03
PO10916,SUP-003,Supplier C,CL-7781,20-02-2026,28-02-2026,281,261,8,20,WH-01
PO10917,SUP-001,Supplier A,CL-7781,23-09-2025,29-09-2025,165,138,6,27,WH-01
PO10918,SUP-001,Supplier A,AX-4312,03-11-2024,14-11-2024,217,190,11,27,WH-01
PO10919,SUP-002,Supplier B,BR-2208,07-05-2025,17-05-2025,115,91,10,24,WH-03
PO10920,SUP-003,Supplier C,ZX-9910,08-07-2024,16-07-2024,303,301,8,2,WH-01
PO10921,SUP-001,Supplier A,AX-4312,05-03-2025,13-03-2025,93,61,8,32,WH-01
PO10922,SUP-002,Supplier B,BR-2208,22-11-2024,02-12-2024,276,271,10,5,WH-03
PO10923,SUP-001,Supplier A,MN-5544,27-07-2025,03-08-2025,328,304,7,24,WH-01
PO10924,SUP-003,Supplier C,AX-4312,24-09-2024,05-10-2024,227,209,11,18,WH-01
PO10925,SUP-002,Supplier B,AX-4312,03-06-2024,08-06-2024,356,346,5,10,WH-01
PO10926,SUP-001,Supplier A,MN-5544,30-12-2025,07-01-2026,317,308,8,9,WH-01
PO10927,SUP-003,Supplier C,ZX-9910,28-11-2024,06-12-2024,346,311,8,35,WH-01
PO10928,SUP-001,Supplier A,AX-4312,14-08-2024,19-08-2024,134,127,5,7,WH-01
PO10929,SUP-001,Supplier A,BR-2208,16-03-2024,23-03-2024,96,82,7,14,WH-03
PO10930,SUP-002,Supplier B,MN-5544,06-12-2024,14-12-2024,259,240,8,19,WH-01
PO10931,SUP-002,Supplier B,CL-7781,16-01-2026,22-01-2026,317,316,6,1,WH-01
PO10932,SUP-002,Supplier B,AX-4312,25-02-2025,04-03-2025,385,383,7,2,WH-01
PO10933,SUP-003,Supplier C,ZX-9910,12-08-2025,15-08-2025,332,293,3,39,WH-01
PO10934,SUP-003,Supplier C,ZX-9910,25-09-2025,01-10-2025,269,269,6,0,WH-02
PO10935,SUP-003,Supplier C,ZX-9910,29-01-2026,05-02-2026,57,21,7,36,WH-01
PO10936,SUP-001,Supplier A,BR-2208,03-07-2025,14-07-2025,150,147,11,3,WH-03
PO10937,SUP-003,Supplier C,BR-2208,04-04-2024,10-04-2024,295,277,6,18,WH-03
PO10938,SUP-002,Supplier B,BR-2208,12-02-2026,21-02-2026,61,51,9,10,WH-03
PO10939,SUP-003,Supplier C,BR-2208,24-11-2024,01-12-2024,65,65,7,0,WH-03
PO10940,SUP-001,Supplier A,BR-2208,29-10-2025,05-11-2025,70,41,7,29,WH-03
PO10941,SUP-001,Supplier A,ZX-9910,07-11-2025,09-11-2025,309,282,2,27,WH-01
PO10942,SUP-003,Supplier C,CL-7781,18-07-2024,24-07-2024,272,246,6,26,WH-01
PO10943,SUP-001,Supplier A,BR-2208,20-01-2025,25-01-2025,74,72,5,2,WH-03
PO10944,SUP-002,Supplier B,CL-7781,25-07-2024,26-07-2024,245,221,1,24,WH-01
PO10945,SUP-003,Supplier C,ZX-9910,16-05-2025,20-05-2025,203,199,4,4,WH-01
PO10946,SUP-002,Supplier B,ZX-9910,14-10-2025,17-10-2025,238,211,3,27,WH-01
PO10947,SUP-001,Supplier A,AX-4312,02-04-2024,11-04-2024,183,165,9,18,WH-01
PO10948,SUP-002,Supplier B,CL-7781,09-08-2025,18-08-2025,262,239,9,23,WH-01
PO10949,SUP-002,Supplier B,BR-2208,18-11-2025,20-11-2025,180,169,2,11,WH-03
PO10950,SUP-003,Supplier C,MN-5544,16-11-2024,26-11-2024,326,299,10,27,WH-01
PO10951,SUP-003,Supplier C,MN-5544,14-08-2025,22-08-2025,267,235,8,32,WH-01
PO10952,SUP-001,Supplier A,ZX-9910,31-01-2026,05-02-2026,212,179,5,33,WH-01
PO10953,SUP-001,Supplier A,BR-2208,10-04-2025,19-04-2025,356,339,9,17,WH-03
PO10954,SUP-003,Supplier C,ZX-9910,09-04-2025,19-04-2025,124,102,10,22,WH-01
PO10955,SUP-002,Supplier B,ZX-9910,24-06-2024,30-06-2024,322,318,6,4,WH-01
PO10956,SUP-002,Supplier B,AX-4312,28-04-2025,09-05-2025,399,385,11,14,WH-01
PO10957,SUP-001,Supplier A,CL-7781,29-10-2024,09-11-2024,338,319,11,19,WH-01
PO10958,SUP-002,Supplier B,ZX-9910,27-02-2026,01-03-2026,115,81,2,34,WH-01
PO10959,SUP-001,Supplier A,ZX-9910,24-11-2024,02-12-2024,297,270,8,27,WH-01
PO10960,SUP-001,Supplier A,AX-4312,29-10-2025,05-11-2025,250,231,7,19,WH-01
PO10961,SUP-003,Supplier C,ZX-9910,11-09-2024,12-09-2024,296,274,1,22,WH-01
PO10962,SUP-003,Supplier C,AX-4312,30-08-2025,02-09-2025,53,29,3,24,WH-01
PO10963,SUP-003,Supplier C,AX-4312,13-06-2024,19-06-2024,192,172,6,20,WH-01
PO10964,SUP-001,Supplier A,AX-4312,22-12-2024,25-12-2024,362,349,3,13,WH-01
PO10965,SUP-003,Supplier C,BR-2208,24-05-2024,28-05-2024,88,80,4,8,WH-03
PO10966,SUP-003,Supplier C,ZX-9910,21-04-2024,24-04-2024,301,289,3,12,WH-01
PO10967,SUP-003,Supplier C,CL-7781,26-01-2026,28-01-2026,164,132,2,32,WH-01
PO10968,SUP-001,Supplier A,CL-7781,14-03-2025,20-03-2025,300,274,6,26,WH-02
PO10969,SUP-001,Supplier A,CL-7781,22-08-2025,29-08-2025,140,107,7,33,WH-01
PO10970,SUP-002,Supplier B,CL-7781,16-07-2025,24-07-2025,95,58,8,37,WH-01
PO10971,SUP-002,Supplier B,AX-4312,27-08-2025,31-08-2025,377,343,4,34,WH-01
PO10972,SUP-001,Supplier A,CL-7781,01-03-2024,04-03-2024,79,66,3,13,WH-01
PO10973,SUP-003,Supplier C,ZX-9910,17-04-2024,28-04-2024,133,109,11,24,WH-01
PO10974,SUP-003,Supplier C,BR-2208,21-08-2025,29-08-2025,393,380,8,13,WH-03
PO10975,SUP-003,Supplier C,AX-4312,26-09-2024,06-10-2024,151,129,10,22,WH-01
PO10976,SUP-002,Supplier B,MN-5544,23-11-2024,29-11-2024,132,130,6,2,WH-01
PO10977,SUP-002,Supplier B,AX-4312,22-12-2024,01-01-2025,324,316,10,8,WH-01
PO10978,SUP-002,Supplier B,CL-7781,31-03-2024,04-04-2024,222,216,4,6,WH-01
PO10979,SUP-001,Supplier A,AX-4312,31-03-2024,09-04-2024,300,282,9,18,WH-01
PO10980,SUP-001,Supplier A,MN-5544,07-08-2024,11-08-2024,169,132,4,37,WH-01
PO10981,SUP-001,Supplier A,MN-5544,11-11-2025,16-11-2025,366,331,5,35,WH-01
PO10982,SUP-001,Supplier A,AX-4312,22-06-2024,30-06-2024,335,327,8,8,WH-01
PO10983,SUP-002,Supplier B,BR-2208,15-09-2025,16-09-2025,357,333,1,24,WH-03
PO10984,SUP-003,Supplier C,BR-2208,18-06-2024,29-06-2024,358,324,11,34,WH-03
PO10985,SUP-003,Supplier C,MN-5544,05-12-2024,14-12-2024,383,354,9,29,WH-01
PO10986,SUP-002,Supplier B,CL-7781,26-01-2026,04-02-2026,245,242,9,3,WH-01
PO10987,SUP-001,Supplier A,MN-5544,20-03-2025,28-03-2025,51,30,8,21,WH-01
PO10988,SUP-003,Supplier C,AX-4312,01-11-2024,10-11-2024,169,154,9,15,WH-01
PO10989,SUP-003,Supplier C,MN-5544,26-02-2026,27-02-2026,207,196,1,11,WH-01
PO10990,SUP-001,Supplier A,BR-2208,05-08-2024,08-08-2024,316,296,3,20,WH-03
PO10991,SUP-003,Supplier C,CL-7781,15-05-2024,20-05-2024,374,355,5,19,WH-01
PO10992,SUP-001,Supplier A,ZX-9910,12-12-2025,17-12-2025,221,189,5,32,WH-01
PO10993,SUP-001,Supplier A,AX-4312,30-04-2025,05-05-2025,250,242,5,8,WH-01
PO10994,SUP-001,Supplier A,MN-5544,01-02-2026,05-02-2026,84,68,4,16,WH-01
PO10995,SUP-001,Supplier A,AX-4312,12-08-2024,14-08-2024,265,234,2,31,WH-01
PO10996,SUP-002,Supplier B,CL-7781,08-09-2025,09-09-2025,57,35,1,22,WH-01
PO10997,SUP-002,Supplier B,AX-4312,09-11-2024,17-11-2024,381,370,8,11,WH-01
PO10998,SUP-001,Supplier A,AX-4312,08-04-2025,17-04-2025,196,171,9,25,WH-01
PO10999,SUP-001,Supplier A,CL-7781,02-08-2024,06-08-2024,142,121,4,21,WH-01
PO11000,SUP-001,Supplier A,ZX-9910,15-02-2025,23-02-2025,70,33,8,37,WH-01
PO11001,SUP-002,Supplier B,BR-2208,11-02-2026,15-02-2026,206,203,4,3,WH-03
PO11002,SUP-001,Supplier A,ZX-9910,04-03-2025,11-03-2025,397,370,7,27,WH-01
PO11003,SUP-003,Supplier C,MN-5544,09-09-2025,13-09-2025,125,123,4,2,WH-01
PO11004,SUP-001,Supplier A,MN-5544,29-04-2024,05-05-2024,243,220,6,23,WH-01
PO11005,SUP-003,Supplier C,ZX-9910,08-03-2025,10-03-2025,396,396,2,0,WH-01
PO11006,SUP-002,Supplier B,ZX-9910,09-05-2024,17-05-2024,136,99,8,37,WH-01
PO11007,SUP-002,Supplier B,MN-5544,05-05-2024,11-05-2024,263,239,6,24,WH-01
PO11008,SUP-002,Supplier B,BR-2208,29-07-2025,31-07-2025,110,99,2,11,WH-03
PO11009,SUP-001,Supplier A,CL-7781,04-07-2025,10-07-2025,267,241,6,26,WH-01
PO11010,SUP-002,Supplier B,BR-2208,28-09-2025,06-10-2025,142,108,8,34,WH-03
PO11011,SUP-001,Supplier A,ZX-9910,03-04-2025,11-04-2025,191,157,8,34,WH-01
PO11012,SUP-002,Supplier B,BR-2208,08-10-2025,12-10-2025,361,349,4,12,WH-03
PO11013,SUP-002,Supplier B,BR-2208,13-11-2025,19-11-2025,98,91,6,7,WH-03
PO11014,SUP-002,Supplier B,AX-4312,10-10-2024,21-10-2024,139,101,11,38,WH-01
PO11015,SUP-002,Supplier B,MN-5544,18-07-2025,23-07-2025,294,286,5,8,WH-01
PO11016,SUP-003,Supplier C,CL-7781,14-08-2025,22-08-2025,86,70,8,16,WH-01
PO11017,SUP-003,Supplier C,BR-2208,05-04-2024,13-04-2024,326,288,8,38,WH-03
PO11018,SUP-001,Supplier A,ZX-9910,26-11-2024,03-12-2024,90,52,7,38,WH-01
PO11019,SUP-003,Supplier C,MN-5544,07-10-2025,18-10-2025,196,186,11,10,WH-01
PO11020,SUP-002,Supplier B,MN-5544,21-08-2024,22-08-2024,217,199,1,18,WH-01
PO11021,SUP-003,Supplier C,ZX-9910,22-08-2024,30-08-2024,158,147,8,11,WH-01
PO11022,SUP-002,Supplier B,CL-7781,03-07-2024,04-07-2024,350,325,1,25,WH-01
PO11023,SUP-002,Supplier B,CL-7781,25-02-2025,04-03-2025,299,295,7,4,WH-01
PO11024,SUP-003,Supplier C,MN-5544,22-10-2024,30-10-2024,202,176,8,26,WH-01
PO11025,SUP-002,Supplier B,CL-7781,08-08-2024,15-08-2024,207,185,7,22,WH-01
PO11026,SUP-002,Supplier B,BR-2208,29-06-2024,30-06-2024,224,205,1,19,WH-03
PO11027,SUP-002,Supplier B,BR-2208,23-03-2024,25-03-2024,195,194,2,1,WH-03
PO11028,SUP-001,Supplier A,ZX-9910,28-02-2025,04-03-2025,210,175,4,35,WH-01
PO11029,SUP-003,Supplier C,MN-5544,19-10-2025,21-10-2025,196,169,2,27,WH-01
PO11030,SUP-001,Supplier A,AX-4312,29-06-2024,07-07-2024,133,101,8,32,WH-01
PO11031,SUP-001,Supplier A,CL-7781,15-03-2025,25-03-2025,292,278,10,14,WH-01
PO11032,SUP-001,Supplier A,BR-2208,10-06-2024,19-06-2024,307,279,9,28,WH-03
PO11033,SUP-002,Supplier B,CL-7781,17-10-2024,26-10-2024,251,250,9,1,WH-01
PO11034,SUP-003,Supplier C,CL-7781,04-03-2024,07-03-2024,380,368,3,12,WH-01
PO11035,SUP-002,Supplier B,CL-7781,04-09-2025,14-09-2025,259,251,10,8,WH-01
PO11036,SUP-002,Supplier B,ZX-9910,18-02-2025,27-02-2025,88,61,9,27,WH-01
PO11037,SUP-003,Supplier C,CL-7781,24-02-2025,27-02-2025,133,128,3,5,WH-01
PO11038,SUP-003,Supplier C,CL-7781,14-10-2025,25-10-2025,166,165,11,1,WH-01
PO11039,SUP-001,Supplier A,BR-2208,10-02-2026,16-02-2026,399,360,6,39,WH-03
PO11040,SUP-003,Supplier C,BR-2208,22-11-2025,24-11-2025,130,119,2,11,WH-03
PO11041,SUP-003,Supplier C,ZX-9910,31-03-2024,03-04-2024,284,284,3,0,WH-01
PO11042,SUP-002,Supplier B,MN-5544,01-09-2025,08-09-2025,350,336,7,14,WH-01
PO11043,SUP-001,Supplier A,CL-7781,17-05-2024,27-05-2024,262,232,10,30,WH-01
PO11044,SUP-003,Supplier C,CL-7781,28-12-2025,06-01-2026,328,305,9,23,WH-01
PO11045,SUP-001,Supplier A,BR-2208,12-04-2025,21-04-2025,343,316,9,27,WH-03
PO11046,SUP-002,Supplier B,BR-2208,25-05-2024,30-05-2024,156,139,5,17,WH-03
PO11047,SUP-001,Supplier A,BR-2208,02-05-2024,06-05-2024,148,140,4,8,WH-03
PO11048,SUP-001,Supplier A,MN-5544,28-05-2024,02-06-2024,171,142,5,29,WH-01
PO11049,SUP-001,Supplier A,ZX-9910,02-08-2025,04-08-2025,337,335,2,2,WH-01
PO11050,SUP-002,Supplier B,BR-2208,25-04-2025,28-04-2025,205,191,3,14,WH-03
PO11051,SUP-001,Supplier A,BR-2208,06-02-2026,15-02-2026,112,90,9,22,WH-03
PO11052,SUP-001,Supplier A,AX-4312,10-05-2024,18-05-2024,124,93,8,31,WH-01
PO11053,SUP-002,Supplier B,ZX-9910,07-07-2024,17-07-2024,362,327,10,35,WH-01
PO11054,SUP-001,Supplier A,MN-5544,13-03-2025,14-03-2025,216,183,1,33,WH-01
PO11055,SUP-003,Supplier C,BR-2208,19-07-2025,27-07-2025,205,169,8,36,WH-03
PO11056,SUP-003,Supplier C,MN-5544,10-12-2025,17-12-2025,245,209,7,36,WH-01
PO11057,SUP-001,Supplier A,CL-7781,12-10-2025,20-10-2025,370,370,8,0,WH-01
PO11058,SUP-001,Supplier A,MN-5544,21-08-2025,25-08-2025,324,296,4,28,WH-01
PO11059,SUP-001,Supplier A,ZX-9910,02-05-2024,12-05-2024,175,165,10,10,WH-01
PO11060,SUP-001,Supplier A,AX-4312,20-10-2024,21-10-2024,343,339,1,4,WH-01
PO11061,SUP-001,Supplier A,AX-4312,18-04-2024,26-04-2024,225,214,8,11,WH-01
PO11062,SUP-002,Supplier B,MN-5544,19-04-2025,25-04-2025,370,340,6,30,WH-01
PO11063,SUP-001,Supplier A,MN-5544,08-07-2024,12-07-2024,162,158,4,4,WH-01
PO11064,SUP-001,Supplier A,AX-4312,08-10-2025,16-10-2025,393,391,8,2,WH-01
PO11065,SUP-003,Supplier C,MN-5544,09-06-2024,20-06-2024,94,91,11,3,WH-01
PO11066,SUP-002,Supplier B,AX-4312,11-05-2024,21-05-2024,204,178,10,26,WH-01
PO11067,SUP-002,Supplier B,MN-5544,24-08-2025,03-09-2025,100,95,10,5,WH-01
PO11068,SUP-003,Supplier C,CL-7781,25-05-2024,05-06-2024,174,160,11,14,WH-01
PO11069,SUP-001,Supplier A,CL-7781,01-02-2025,06-02-2025,79,43,5,36,WH-01
PO11070,SUP-001,Supplier A,MN-5544,24-03-2025,03-04-2025,174,138,10,36,WH-01
PO11071,SUP-002,Supplier B,MN-5544,31-03-2025,10-04-2025,173,137,10,36,WH-01
PO11072,SUP-001,Supplier A,AX-4312,11-03-2024,14-03-2024,136,131,3,5,WH-01
PO11073,SUP-003,Supplier C,AX-4312,21-01-2025,25-01-2025,323,315,4,8,WH-01
PO11074,SUP-002,Supplier B,AX-4312,18-02-2026,19-02-2026,334,322,1,12,WH-01
PO11075,SUP-003,Supplier C,MN-5544,18-02-2026,01-03-2026,175,159,11,16,WH-01
PO11076,SUP-003,Supplier C,MN-5544,11-03-2025,17-03-2025,117,113,6,4,WH-01
PO11077,SUP-002,Supplier B,AX-4312,06-03-2024,11-03-2024,354,342,5,12,WH-01
PO11078,SUP-002,Supplier B,MN-5544,03-11-2025,05-11-2025,391,369,2,22,WH-01
PO11079,SUP-002,Supplier B,BR-2208,01-02-2025,04-02-2025,91,58,3,33,WH-03
PO11080,SUP-002,Supplier B,CL-7781,23-09-2025,26-09-2025,299,279,3,20,WH-01
PO11081,SUP-002,Supplier B,BR-2208,10-09-2024,15-09-2024,349,339,5,10,WH-03
PO11082,SUP-001,Supplier A,MN-5544,20-01-2025,27-01-2025,373,373,7,0,WH-01
PO11083,SUP-002,Supplier B,MN-5544,14-01-2026,22-01-2026,174,140,8,34,WH-01
PO11084,SUP-002,Supplier B,AX-4312,15-05-2025,17-05-2025,188,153,2,35,WH-01
PO11085,SUP-002,Supplier B,AX-4312,07-03-2024,10-03-2024,322,288,3,34,WH-01
PO11086,SUP-003,Supplier C,BR-2208,07-02-2026,09-02-2026,153,132,2,21,WH-03
PO11087,SUP-003,Supplier C,MN-5544,22-06-2024,01-07-2024,201,183,9,18,WH-01
PO11088,SUP-003,Supplier C,CL-7781,22-04-2025,27-04-2025,390,383,5,7,WH-01
PO11089,SUP-002,Supplier B,MN-5544,10-07-2024,15-07-2024,194,158,5,36,WH-01
PO11090,SUP-002,Supplier B,MN-5544,25-06-2025,29-06-2025,196,170,4,26,WH-01
PO11091,SUP-003,Supplier C,BR-2208,16-06-2025,21-06-2025,316,305,5,11,WH-03
PO11092,SUP-003,Supplier C,ZX-9910,24-10-2024,30-10-2024,198,188,6,10,WH-01
PO11093,SUP-001,Supplier A,ZX-9910,08-02-2026,15-02-2026,54,38,7,16,WH-01
PO11094,SUP-003,Supplier C,ZX-9910,17-10-2024,25-10-2024,69,58,8,11,WH-01
PO11095,SUP-001,Supplier A,ZX-9910,07-12-2025,13-12-2025,66,48,6,18,WH-01
PO11096,SUP-001,Supplier A,ZX-9910,25-06-2025,05-07-2025,353,322,10,31,WH-01
PO11097,SUP-001,Supplier A,ZX-9910,18-03-2025,24-03-2025,232,197,6,35,WH-01
PO11098,SUP-003,Supplier C,MN-5544,13-02-2025,19-02-2025,124,92,6,32,WH-01
PO11099,SUP-003,Supplier C,CL-7781,18-12-2024,26-12-2024,252,236,8,16,WH-01
PO11100,SUP-001,Supplier A,CL-7781,08-10-2024,11-10-2024,268,251,3,17,WH-01
PO11101,SUP-001,Supplier A,CL-7781,15-08-2024,18-08-2024,224,221,3,3,WH-01
PO11102,SUP-001,Supplier A,MN-5544,16-05-2025,23-05-2025,212,204,7,8,WH-01
PO11103,SUP-001,Supplier A,ZX-9910,04-09-2024,12-09-2024,165,149,8,16,WH-01
PO11104,SUP-002,Supplier B,CL-7781,03-06-2024,04-06-2024,274,243,1,31,WH-01
PO11105,SUP-002,Supplier B,MN-5544,25-03-2025,02-04-2025,196,159,8,37,WH-01
PO11106,SUP-003,Supplier C,ZX-9910,29-01-2026,01-02-2026,374,362,3,12,WH-01
PO11107,SUP-001,Supplier A,AX-4312,20-07-2025,27-07-2025,257,226,7,31,WH-01
PO11108,SUP-003,Supplier C,CL-7781,15-06-2024,21-06-2024,398,377,6,21,WH-01
PO11109,SUP-002,Supplier B,ZX-9910,13-04-2024,24-04-2024,372,363,11,9,WH-01
PO11110,SUP-001,Supplier A,MN-5544,14-08-2024,24-08-2024,369,349,10,20,WH-01
PO11111,SUP-001,Supplier A,MN-5544,03-04-2024,05-04-2024,218,195,2,23,WH-01
PO11112,SUP-003,Supplier C,AX-4312,07-10-2025,10-10-2025,233,204,3,29,WH-01
PO11113,SUP-003,Supplier C,CL-7781,25-10-2024,03-11-2024,271,237,9,34,WH-01
PO11114,SUP-003,Supplier C,MN-5544,28-08-2025,31-08-2025,313,288,3,25,WH-01
PO11115,SUP-001,Supplier A,ZX-9910,25-05-2024,26-05-2024,376,347,1,29,WH-01
PO11116,SUP-003,Supplier C,MN-5544,31-08-2024,07-09-2024,116,116,7,0,WH-01
PO11117,SUP-002,Supplier B,BR-2208,26-08-2025,30-08-2025,74,38,4,36,WH-03
PO11118,SUP-002,Supplier B,BR-2208,30-05-2024,31-05-2024,86,74,1,12,WH-03
PO11119,SUP-003,Supplier C,BR-2208,20-08-2025,28-08-2025,185,181,8,4,WH-03
PO11120,SUP-001,Supplier A,CL-7781,21-06-2025,30-06-2025,176,176,9,0,WH-01
PO11121,SUP-003,Supplier C,CL-7781,08-03-2025,12-03-2025,84,83,4,1,WH-02
PO11122,SUP-002,Supplier B,MN-5544,11-05-2025,19-05-2025,72,64,8,8,WH-01
PO11123,SUP-001,Supplier A,AX-4312,16-11-2024,18-11-2024,309,280,2,29,WH-01
PO11124,SUP-002,Supplier B,BR-2208,04-08-2024,10-08-2024,124,90,6,34,WH-03
PO11125,SUP-001,Supplier A,CL-7781,23-07-2024,31-07-2024,308,295,8,13,WH-01
PO11126,SUP-002,Supplier B,AX-4312,16-06-2025,18-06-2025,94,76,2,18,WH-01
PO11127,SUP-002,Supplier B,BR-2208,20-06-2025,01-07-2025,65,64,11,1,WH-03
PO11128,SUP-001,Supplier A,BR-2208,24-12-2025,01-01-2026,194,161,8,33,WH-03
PO11129,SUP-002,Supplier B,ZX-9910,23-04-2024,03-05-2024,193,156,10,37,WH-01
PO11130,SUP-003,Supplier C,ZX-9910,27-01-2025,29-01-2025,62,32,2,30,WH-01
PO11131,SUP-001,Supplier A,MN-5544,05-10-2025,07-10-2025,344,342,2,2,WH-01
PO11132,SUP-001,Supplier A,BR-2208,18-02-2025,26-02-2025,264,251,8,13,WH-03
PO11133,SUP-001,Supplier A,AX-4312,15-10-2024,23-10-2024,104,78,8,26,WH-01
PO11134,SUP-001,Supplier A,CL-7781,04-06-2025,10-06-2025,270,232,6,38,WH-01
PO11135,SUP-001,Supplier A,ZX-9910,04-08-2024,09-08-2024,344,344,5,0,WH-01
PO11136,SUP-001,Supplier A,AX-4312,21-08-2024,22-08-2024,282,253,1,29,WH-01
PO11137,SUP-002,Supplier B,AX-4312,10-06-2025,15-06-2025,318,298,5,20,WH-01
PO11138,SUP-003,Supplier C,AX-4312,21-02-2025,24-02-2025,102,84,3,18,WH-01
PO11139,SUP-002,Supplier B,CL-7781,19-11-2025,28-11-2025,330,309,9,21,WH-01
PO11140,SUP-002,Supplier B,ZX-9910,12-04-2025,13-04-2025,232,210,1,22,WH-01
PO11141,SUP-001,Supplier A,BR-2208,19-02-2025,01-03-2025,59,24,10,35,WH-03
PO11142,SUP-001,Supplier A,MN-5544,05-03-2024,13-03-2024,103,84,8,19,WH-01
PO11143,SUP-002,Supplier B,AX-4312,21-03-2025,23-03-2025,63,36,2,27,WH-01
PO11144,SUP-002,Supplier B,MN-5544,30-10-2025,03-11-2025,102,79,4,23,WH-01
PO11145,SUP-001,Supplier A,AX-4312,05-11-2025,11-11-2025,79,76,6,3,WH-01
PO11146,SUP-003,Supplier C,MN-5544,20-10-2024,31-10-2024,313,296,11,17,WH-01
PO11147,SUP-002,Supplier B,MN-5544,27-07-2024,03-08-2024,339,322,7,17,WH-01
PO11148,SUP-002,Supplier B,MN-5544,05-06-2024,13-06-2024,176,166,8,10,WH-01
PO11149,SUP-003,Supplier C,AX-4312,05-03-2024,14-03-2024,253,239,9,14,WH-01
PO11150,SUP-001,Supplier A,BR-2208,13-04-2025,22-04-2025,290,262,9,28,WH-03
PO11151,SUP-001,Supplier A,BR-2208,03-10-2025,13-10-2025,323,292,10,31,WH-03
PO11152,SUP-003,Supplier C,BR-2208,03-11-2024,09-11-2024,343,327,6,16,WH-03
PO11153,SUP-001,Supplier A,ZX-9910,29-10-2025,05-11-2025,137,130,7,7,WH-01
PO11154,SUP-002,Supplier B,MN-5544,07-05-2025,16-05-2025,374,346,9,28,WH-01
PO11155,SUP-001,Supplier A,MN-5544,03-02-2025,14-02-2025,170,170,11,0,WH-01
PO11156,SUP-002,Supplier B,ZX-9910,09-04-2024,20-04-2024,196,188,11,8,WH-01
PO11157,SUP-002,Supplier B,CL-7781,10-09-2025,21-09-2025,211,208,11,3,WH-01
PO11158,SUP-003,Supplier C,CL-7781,30-12-2025,03-01-2026,387,373,4,14,WH-01
