po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO10991,SUP-003,Supplier C,CL-7781,2024-05-15T00:00:00Z,2024-05-20T00:00:00Z,374,355,5,19,WH-01
PO10992,SUP-001,Supplier A,ZX-9910,2025-12-12T00:00:00Z,2025-12-17T00:00:00Z,221,189,5,32,WH-01
PO10993,SUP-001,Supplier A,AX-4312,2025-04-30T00:00:00Z,2025-05-05T00:00:00Z,250,242,5,8,WH-01
PO10994,SUP-001,Supplier A,MN-5544,2026-02-01T00:00:00Z,2026-02-05T00:00:00Z,84,68,4,16,WH-01
PO10995,SUP-001,Supplier A,AX-4312,2024-08-12T00:00:00Z,2024-08-14T00:00:00Z,265,234,2,31,WH-01
PO10996,SUP-002,Supplier B,CL-7781,2025-09-08T00:00:00Z,2025-09-09T00:00:00Z,57,35,1,22,WH-01
PO10997,SUP-002,Supplier B,AX-4312,2024-11-09T00:00:00Z,2024-11-17T00:00:00Z,381,370,8,11,WH-01
PO10998,SUP-001,Supplier A,AX-4312,2025-04-08T00:00:00Z,2025-04-17T00:00:00Z,196,171,9,25,WH-01
PO10999,SUP-001,Supplier A,CL-7781,2024-08-02T00:00:00Z,2024-08-06T00:00:00Z,142,121,4,21,WH-01
PO11000,SUP-001,Supplier A,ZX-9910,2025-02-15T00:00:00Z,2025-02-23T00:00:00Z,70,33,8,37,WH-01
PO11001,SUP-002,Supplier B,BR-2208,2026-02-11T00:00:00Z,2026-02-15T00:00:00Z,206,203,4,3,WH-03
PO11002,SUP-001,Supplier A,ZX-9910,2025-03-04T00:00:00Z,2025-03-11T00:00:00Z,397,370,7,27,WH-01
PO11003,SUP-003,Supplier C,MN-5544,2025-09-09T00:00:00Z,2025-09-13T00:00:00Z,125,123,4,2,WH-01
PO11004,SUP-001,Supplier A,MN-5544,2024-04-29T00:00:00Z,2024-05-05T00:00:00Z,243,220,6,23,WH-01
PO11005,SUP-003,Supplier C,ZX-9910,2025-03-08T00:00:00Z,2025-03-10T00:00:00Z,396,396,2,0,WH-01
PO11006,SUP-002,Supplier B,ZX-9910,2024-05-09T00:00:00Z,2024-05-17T00:00:00Z,136,99,8,37,WH-01
PO11007,SUP-002,Supplier B,MN-5544,2024-05-05T00:00:00Z,2024-05-11T00:00:00Z,263,239,6,24,WH-01
PO11008,SUP-002,Supplier B,BR-2208,2025-07-29T00:00:00Z,2025-07-31T00:00:00Z,110,99,2,11,WH-03
PO11009,SUP-001,Supplier A,CL-7781,2025-07-04T00:00:00Z,2025-07-10T00:00:00Z,267,241,6,26,WH-01
PO11010,SUP-002,Supplier B,BR-2208,2025-09-28T00:00:00Z,2025-10-06T00:00:00Z,142,108,8,34,WH-03
PO11011,SUP-001,Supplier A,ZX-9910,2025-04-03T00:00:00Z,2025-04-11T00:00:00Z,191,157,8,34,WH-01
PO11012,SUP-002,Supplier B,BR-2208,2025-10-08T00:00:00Z,2025-10-12T00:00:00Z,361,349,4,12,WH-03
PO11013,SUP-002,Supplier B,BR-2208,2025-11-13T00:00:00Z,2025-11-19T00:00:00Z,98,91,6,7,WH-03
PO11014,SUP-002,Supplier B,AX-4312,2024-10-10T00:00:00Z,2024-10-21T00:00:00Z,139,101,11,38,WH-01
PO11015,SUP-002,Supplier B,MN-5544,2025-07-18T00:00:00Z,2025-07-23T00:00:00Z,294,286,5,8,WH-01
PO11016,SUP-003,Supplier C,CL-7781,2025-08-14T00:00:00Z,2025-08-22T00:00:00Z,86,70,8,16,WH-01
PO11017,SUP-003,Supplier C,BR-2208,2024-04-05T00:00:00Z,2024-04-13T00:00:00Z,326,288,8,38,WH-03
PO11018,SUP-001,Supplier A,ZX-9910,2024-11-26T00:00:00Z,2024-12-03T00:00:00Z,90,52,7,38,WH-01
PO11019,SUP-003,Supplier C,MN-5544,2025-10-07T00:00:00Z,2025-10-18T00:00:00Z,196,186,11,10,WH-01
PO11020,SUP-002,Supplier B,MN-5544,2024-08-21T00:00:00Z,2024-08-22T00:00:00Z,217,199,1,18,WH-01
PO11021,SUP-003,Supplier C,ZX-9910,2024-08-22T00:00:00Z,2024-08-30T00:00:00Z,158,147,8,11,WH-01
PO11022,SUP-002,Supplier B,CL-7781,2024-07-03T00:00:00Z,2024-07-04T00:00:00Z,350,325,1,25,WH-01
PO11023,SUP-002,Supplier B,CL-7781,2025-02-25T00:00:00Z,2025-03-04T00:00:00Z,299,295,7,4,WH-01
PO11024,SUP-003,Supplier C,MN-5544,2024-10-22T00:00:00Z,2024-10-30T00:00:00Z,202,176,8,26,WH-01
PO11025,SUP-002,Supplier B,CL-7781,2024-08-08T00:00:00Z,2024-08-15T00:00:00Z,207,185,7,22,WH-01
PO11026,SUP-002,Supplier B,BR-2208,2024-06-29T00:00:00Z,2024-06-30T00:00:00Z,224,205,1,19,WH-03
PO11027,SUP-002,Supplier B,BR-2208,2024-03-23T00:00:00Z,2024-03-25T00:00:00Z,195,194,2,1,WH-03
PO11028,SUP-001,Supplier A,ZX-9910,2025-02-28T00:00:00Z,2025-03-04T00:00:00Z,210,175,4,35,WH-01
PO11029,SUP-003,Supplier C,MN-5544,2025-10-19T00:00:00Z,2025-10-21T00:00:00Z,196,169,2,27,WH-01
PO11030,SUP-001,Supplier A,AX-4312,2024-06-29T00:00:00Z,2024-07-07T00:00:00Z,133,101,8,32,WH-01
PO11031,SUP-001,Supplier A,CL-7781,2025-03-15T00:00:00Z,2025-03-25T00:00:00Z,292,278,10,14,WH-01
PO11032,SUP-001,Supplier A,BR-2208,2024-06-10T00:00:00Z,2024-06-19T00:00:00Z,307,279,9,28,WH-03
PO11033,SUP-002,Supplier B,CL-7781,2024-10-17T00:00:00Z,2024-10-26T00:00:00Z,251,250,9,1,WH-01
PO11034,SUP-003,Supplier C,CL-7781,2024-03-04T00:00:00Z,2024-03-07T00:00:00Z,380,368,3,12,WH-01
PO11035,SUP-002,Supplier B,CL-7781,2025-09-04T00:00:00Z,2025-09-14T00:00:00Z,259,251,10,8,WH-01
PO11036,SUP-002,Supplier B,ZX-9910,2025-02-18T00:00:00Z,2025-02-27T00:00:00Z,88,61,9,27,WH-01
PO11037,SUP-003,Supplier C,CL-7781,2025-02-24T00:00:00Z,2025-02-27T00:00:00Z,133,128,3,5,WH-01
PO11038,SUP-003,Supplier C,CL-7781,2025-10-14T00:00:00Z,2025-10-25T00:00:00Z,166,165,11,1,WH-01
PO11039,SUP-001,Supplier A,BR-2208,2026-02-10T00:00:00Z,2026-02-16T00:00:00Z,399,360,6,39,WH-03
PO11040,SUP-003,Supplier C,BR-2208,2025-11-22T00:00:00Z,2025-11-24T00:00:00Z,130,119,2,11,WH-03
PO11041,SUP-003,Supplier C,ZX-9910,2024-03-31T00:00:00Z,2024-04-03T00:00:00Z,284,284,3,0,WH-01
PO11042,SUP-002,Supplier B,MN-5544,2025-09-01T00:00:00Z,2025-09-08T00:00:00Z,350,336,7,14,WH-01
PO11043,SUP-001,Supplier A,CL-7781,2024-05-17T00:00:00Z,2024-05-27T00:00:00Z,262,232,10,30,WH-01
PO11044,SUP-003,Supplier C,CL-7781,2025-12-28T00:00:00Z,2026-01-06T00:00:00Z,328,305,9,23,WH-01
PO11045,SUP-001,Supplier A,BR-2208,2025-04-12T00:00:00Z,2025-04-21T00:00:00Z,343,316,9,27,WH-03
PO11046,SUP-002,Supplier B,BR-2208,2024-05-25T00:00:00Z,2024-05-30T00:00:00Z,156,139,5,17,WH-03
PO11047,SUP-001,Supplier A,BR-2208,2024-05-02T00:00:00Z,2024-05-06T00:00:00Z,148,140,4,8,WH-03
PO11048,SUP-001,Supplier A,MN-5544,2024-05-28T00:00:00Z,2024-06-02T00:00:00Z,171,142,5,29,WH-01
PO11049,SUP-001,Supplier A,ZX-9910,2025-08-02T00:00:00Z,2025-08-04T00:00:00Z,337,335,2,2,WH-01
PO11050,SUP-002,Supplier B,BR-2208,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,205,191,3,14,WH-03
PO11051,SUP-001,Supplier A,BR-2208,2026-02-06T00:00:00Z,2026-02-15T00:00:00Z,112,90,9,22,WH-03
PO11052,SUP-001,Supplier A,AX-4312,2024-05-10T00:00:00Z,2024-05-18T00:00:00Z,124,93,8,31,WH-01
PO11053,SUP-002,Supplier B,ZX-9910,2024-07-07T00:00:00Z,2024-07-17T00:00:00Z,362,327,10,35,WH-01
PO11054,SUP-001,Supplier A,MN-5544,2025-03-13T00:00:00Z,2025-03-14T00:00:00Z,216,183,1,33,WH-01
PO11055,SUP-003,Supplier C,BR-2208,2025-07-19T00:00:00Z,2025-07-27T00:00:00Z,205,169,8,36,WH-03
PO11056,SUP-003,Supplier C,MN-5544,2025-12-10T00:00:00Z,2025-12-17T00:00:00Z,245,209,7,36,WH-01
PO11057,SUP-001,Supplier A,CL-7781,2025-10-12T00:00:00Z,2025-10-20T00:00:00Z,370,370,8,0,WH-01
PO11058,SUP-001,Supplier A,MN-5544,2025-08-21T00:00:00Z,2025-08-25T00:00:00Z,324,296,4,28,WH-01
PO11059,SUP-001,Supplier A,ZX-9910,2024-05-02T00:00:00Z,2024-05-12T00:00:00Z,175,165,10,10,WH-01
PO11060,SUP-001,Supplier A,AX-4312,2024-10-20T00:00:00Z,2024-10-21T00:00:00Z,343,339,1,4,WH-01
PO11061,SUP-001,Supplier A,AX-4312,2024-04-18T00:00:00Z,2024-04-26T00:00:00Z,225,214,8,11,WH-01
PO11062,SUP-002,Supplier B,MN-5544,2025-04-19T00:00:00Z,2025-04-25T00:00:00Z,370,340,6,30,WH-01
PO11063,SUP-001,Supplier A,MN-5544,2024-07-08T00:00:00Z,2024-07-12T00:00:00Z,162,158,4,4,WH-01
PO11064,SUP-001,Supplier A,AX-4312,2025-10-08T00:00:00Z,2025-10-16T00:00:00Z,393,391,8,2,WH-01
PO11065,SUP-003,Supplier C,MN-5544,2024-06-09T00:00:00Z,2024-06-20T00:00:00Z,94,91,11,3,WH-01
PO11066,SUP-002,Supplier B,AX-4312,2024-05-11T00:00:00Z,2024-05-21T00:00:00Z,204,178,10,26,WH-01
PO11067,SUP-002,Supplier B,MN-5544,2025-08-24T00:00:00Z,2025-09-03T00:00:00Z,100,95,10,5,WH-01
PO11068,SUP-003,Supplier C,CL-7781,2024-05-25T00:00:00Z,2024-06-05T00:00:00Z,174,160,11,14,WH-01
PO11069,SUP-001,Supplier A,CL-7781,2025-02-01T00:00:00Z,2025-02-06T00:00:00Z,79,43,5,36,WH-01
PO11070,SUP-001,Supplier A,MN-5544,2025-03-24T00:00:00Z,2025-04-03T00:00:00Z,174,138,10,36,WH-01
PO11071,SUP-002,Supplier B,MN-5544,2025-03-31T00:00:00Z,2025-04-10T00:00:00Z,173,137,10,36,WH-01
PO11072,SUP-001,Supplier A,AX-4312,2024-03-11T00:00:00Z,2024-03-14T00:00:00Z,136,131,3,5,WH-01
PO11073,SUP-003,Supplier C,AX-4312,2025-01-21T00:00:00Z,2025-01-25T00:00:00Z,323,315,4,8,WH-01
PO11074,SUP-002,Supplier B,AX-4312,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,334,322,1,12,WH-01
PO11075,SUP-003,Supplier C,MN-5544,2026-02-18T00:00:00Z,2026-03-01T00:00:00Z,175,159,11,16,WH-01
PO11076,SUP-003,Supplier C,MN-5544,2025-03-11T00:00:00Z,2025-03-17T00:00:00Z,117,113,6,4,WH-01
PO11077,SUP-002,Supplier B,AX-4312,2024-03-06T00:00:00Z,2024-03-11T00:00:00Z,354,342,5,12,WH-01
PO11078,SUP-002,Supplier B,MN-5544,2025-11-03T00:00:00Z,2025-11-05T00:00:00Z,391,369,2,22,WH-01
PO11079,SUP-002,Supplier B,BR-2208,2025-02-01T00:00:00Z,2025-02-04T00:00:00Z,91,58,3,33,WH-03
PO11080,SUP-002,Supplier B,CL-7781,2025-09-23T00:00:00Z,2025-09-26T00:00:00Z,299,279,3,20,WH-01
PO11081,SUP-002,Supplier B,BR-2208,2024-09-10T00:00:00Z,2024-09-15T00:00:00Z,349,339,5,10,WH-03
PO11082,SUP-001,Supplier A,MN-5544,2025-01-20T00:00:00Z,2025-01-27T00:00:00Z,373,373,7,0,WH-01
PO11083,SUP-002,Supplier B,MN-5544,2026-01-14T00:00:00Z,2026-01-22T00:00:00Z,174,140,8,34,WH-01
PO11084,SUP-002,Supplier B,AX-4312,2025-05-15T00:00:00Z,2025-05-17T00:00:00Z,188,153,2,35,WH-01
PO11085,SUP-002,Supplier B,AX-4312,2024-03-07T00:00:00Z,2024-03-10T00:00:00Z,322,288,3,34,WH-01
PO11086,SUP-003,Supplier C,BR-2208,2026-02-07T00:00:00Z,2026-02-09T00:00:00Z,153,132,2,21,WH-03
PO11087,SUP-003,Supplier C,MN-5544,2024-06-22T00:00:00Z,2024-07-01T00:00:00Z,201,183,9,18,WH-01
PO11088,SUP-003,Supplier C,CL-7781,2025-04-22T00:00:00Z,2025-04-27T00:00:00Z,390,383,5,7,WH-01
PO11089,SUP-002,Supplier B,MN-5544,2024-07-10T00:00:00Z,2024-07-15T00:00:00Z,194,158,5,36,WH-01
PO11090,SUP-002,Supplier B,MN-5544,2025-06-25T00:00:00Z,2025-06-29T00:00:00Z,196,170,4,26,WH-01
PO11091,SUP-003,Supplier C,BR-2208,2025-06-16T00:00:00Z,2025-06-21T00:00:00Z,316,305,5,11,WH-03
PO11092,SUP-003,Supplier C,ZX-9910,2024-10-24T00:00:00Z,2024-10-30T00:00:00Z,198,188,6,10,WH-01
PO11093,SUP-001,Supplier A,ZX-9910,2026-02-08T00:00:00Z,2026-02-15T00:00:00Z,54,38,7,16,WH-01
PO11094,SUP-003,Supplier C,ZX-9910,2024-10-17T00:00:00Z,2024-10-25T00:00:00Z,69,58,8,11,WH-01
PO11095,SUP-001,Supplier A,ZX-9910,2025-12-07T00:00:00Z,2025-12-13T00:00:00Z,66,48,6,18,WH-01
PO11096,SUP-001,Supplier A,ZX-9910,2025-06-25T00:00:00Z,2025-07-05T00:00:00Z,353,322,10,31,WH-01
PO11097,SUP-001,Supplier A,ZX-9910,2025-03-18T00:00:00Z,2025-03-24T00:00:00Z,232,197,6,35,WH-01
PO11098,SUP-003,Supplier C,MN-5544,2025-02-13T00:00:00Z,2025-02-19T00:00:00Z,124,92,6,32,WH-01
PO11099,SUP-003,Supplier C,CL-7781,2024-12-18T00:00:00Z,2024-12-26T00:00:00Z,252,236,8,16,WH-01
PO11100,SUP-001,Supplier A,CL-7781,2024-10-08T00:00:00Z,2024-10-11T00:00:00Z,268,251,3,17,WH-01
PO11101,SUP-001,Supplier A,CL-7781,2024-08-15T00:00:00Z,2024-08-18T00:00:00Z,224,221,3,3,WH-01
PO11102,SUP-001,Supplier A,MN-5544,2025-05-16T00:00:00Z,2025-05-23T00:00:00Z,212,204,7,8,WH-01
PO11103,SUP-001,Supplier A,ZX-9910,2024-09-04T00:00:00Z,2024-09-12T00:00:00Z,165,149,8,16,WH-01
PO11104,SUP-002,Supplier B,CL-7781,2024-06-03T00:00:00Z,2024-06-04T00:00:00Z,274,243,1,31,WH-01
PO11105,SUP-002,Supplier B,MN-5544,2025-03-25T00:00:00Z,2025-04-02T00:00:00Z,196,159,8,37,WH-01
PO11106,SUP-003,Supplier C,ZX-9910,2026-01-29T00:00:00Z,2026-02-01T00:00:00Z,374,362,3,12,WH-01
PO11107,SUP-001,Supplier A,AX-4312,2025-07-20T00:00:00Z,2025-07-27T00:00:00Z,257,226,7,31,WH-01
PO11108,SUP-003,Supplier C,CL-7781,2024-06-15T00:00:00Z,2024-06-21T00:00:00Z,398,377,6,21,WH-01
PO11109,SUP-002,Supplier B,ZX-9910,2024-04-13T00:00:00Z,2024-04-24T00:00:00Z,372,363,11,9,WH-01
PO11110,SUP-001,Supplier A,MN-5544,2024-08-14T00:00:00Z,2024-08-24T00:00:00Z,369,349,10,20,WH-01
PO11111,SUP-001,Supplier A,MN-5544,2024-04-03T00:00:00Z,2024-04-05T00:00:00Z,218,195,2,23,WH-01
PO11112,SUP-003,Supplier C,AX-4312,2025-10-07T00:00:00Z,2025-10-10T00:00:00Z,233,204,3,29,WH-01
PO11113,SUP-003,Supplier C,CL-7781,2024-10-25T00:00:00Z,2024-11-03T00:00:00Z,271,237,9,34,WH-01
PO11114,SUP-003,Supplier C,MN-5544,2025-08-28T00:00:00Z,2025-08-31T00:00:00Z,313,288,3,25,WH-01
PO11115,SUP-001,Supplier A,ZX-9910,2024-05-25T00:00:00Z,2024-05-26T00:00:00Z,376,347,1,29,WH-01
PO11116,SUP-003,Supplier C,MN-5544,2024-08-31T00:00:00Z,2024-09-07T00:00:00Z,116,116,7,0,WH-01
PO11117,SUP-002,Supplier B,BR-2208,2025-08-26T00:00:00Z,2025-08-30T00:00:00Z,74,38,4,36,WH-03
PO11118,SUP-002,Supplier B,BR-2208,2024-05-30T00:00:00Z,2024-05-31T00:00:00Z,86,74,1,12,WH-03
PO11119,SUP-003,Supplier C,BR-2208,2025-08-20T00:00:00Z,2025-08-28T00:00:00Z,185,181,8,4,WH-03
PO11120,SUP-001,Supplier A,CL-7781,2025-06-21T00:00:00Z,2025-06-30T00:00:00Z,176,176,9,0,WH-01
PO11121,SUP-003,Supplier C,CL-7781,2025-03-08T00:00:00Z,2025-03-12T00:00:00Z,84,83,4,1,WH-02
PO11122,SUP-002,Supplier B,MN-5544,2025-05-11T00:00:00Z,2025-05-19T00:00:00Z,72,64,8,8,WH-01
PO11123,SUP-001,Supplier A,AX-4312,2024-11-16T00:00:00Z,2024-11-18T00:00:00Z,309,280,2,29,WH-01
PO11124,SUP-002,Supplier B,BR-2208,2024-08-04T00:00:00Z,2024-08-10T00:00:00Z,124,90,6,34,WH-03
PO11125,SUP-001,Supplier A,CL-7781,2024-07-23T00:00:00Z,2024-07-31T00:00:00Z,308,295,8,13,WH-01
PO11126,SUP-002,Supplier B,AX-4312,2025-06-16T00:00:00Z,2025-06-18T00:00:00Z,94,76,2,18,WH-01
PO11127,SUP-002,Supplier B,BR-2208,2025-06-20T00:00:00Z,2025-07-01T00:00:00Z,65,64,11,1,WH-03
PO11128,SUP-001,Supplier A,BR-2208,2025-12-24T00:00:00Z,2026-01-01T00:00:00Z,194,161,8,33,WH-03
PO11129,SUP-002,Supplier B,ZX-9910,2024-04-23T00:00:00Z,2024-05-03T00:00:00Z,193,156,10,37,WH-01
PO11130,SUP-003,Supplier C,ZX-9910,2025-01-27T00:00:00Z,2025-01-29T00:00:00Z,62,32,2,30,WH-01
PO11131,SUP-001,Supplier A,MN-5544,2025-10-05T00:00:00Z,2025-10-07T00:00:00Z,344,342,2,2,WH-01
PO11132,SUP-001,Supplier A,BR-2208,2025-02-18T00:00:00Z,2025-02-26T00:00:00Z,264,251,8,13,WH-03
PO11133,SUP-001,Supplier A,AX-4312,2024-10-15T00:00:00Z,2024-10-23T00:00:00Z,104,78,8,26,WH-01
PO11134,SUP-001,Supplier A,CL-7781,2025-06-04T00:00:00Z,2025-06-10T00:00:00Z,270,232,6,38,WH-01
PO11135,SUP-001,Supplier A,ZX-9910,2024-08-04T00:00:00Z,2024-08-09T00:00:00Z,344,344,5,0,WH-01
PO11136,SUP-001,Supplier A,AX-4312,2024-08-21T00:00:00Z,2024-08-22T00:00:00Z,282,253,1,29,WH-01
PO11137,SUP-002,Supplier B,AX-4312,2025-06-10T00:00:00Z,2025-06-15T00:00:00Z,318,298,5,20,WH-01
PO11138,SUP-003,Supplier C,AX-4312,2025-02-21T00:00:00Z,2025-02-24T00:00:00Z,102,84,3,18,WH-01
PO11139,SUP-002,Supplier B,CL-7781,2025-11-19T00:00:00Z,2025-11-28T00:00:00Z,330,309,9,21,WH-01
PO11140,SUP-002,Supplier B,ZX-9910,2025-04-12T00:00:00Z,2025-04-13T00:00:00Z,232,210,1,22,WH-01
PO11141,SUP-001,Supplier A,BR-2208,2025-02-19T00:00:00Z,2025-03-01T00:00:00Z,59,24,10,35,WH-03
PO11142,SUP-001,Supplier A,MN-5544,2024-03-05T00:00:00Z,2024-03-13T00:00:00Z,103,84,8,19,WH-01
PO11143,SUP-002,Supplier B,AX-4312,2025-03-21T00:00:00Z,2025-03-23T00:00:00Z,63,36,2,27,WH-01
PO11144,SUP-002,Supplier B,MN-5544,2025-10-30T00:00:00Z,2025-11-03T00:00:00Z,102,79,4,23,WH-01
PO11145,SUP-001,Supplier A,AX-4312,2025-11-05T00:00:00Z,2025-11-11T00:00:00Z,79,76,6,3,WH-01
PO11146,SUP-003,Supplier C,MN-5544,2024-10-20T00:00:00Z,2024-10-31T00:00:00Z,313,296,11,17,WH-01
PO11147,SUP-002,Supplier B,MN-5544,2024-07-27T00:00:00Z,2024-08-03T00:00:00Z,339,322,7,17,WH-01
PO11148,SUP-002,Supplier B,MN-5544,2024-06-05T00:00:00Z,2024-06-13T00:00:00Z,176,166,8,10,WH-01
PO11149,SUP-003,Supplier C,AX-4312,2024-03-05T00:00:00Z,2024-03-14T00:00:00Z,253,239,9,14,WH-01
PO11150,SUP-001,Supplier A,BR-2208,2025-04-13T00:00:00Z,2025-04-22T00:00:00Z,290,262,9,28,WH-03
PO11151,SUP-001,Supplier A,BR-2208,2025-10-03T00:00:00Z,2025-10-13T00:00:00Z,323,292,10,31,WH-03
PO11152,SUP-003,Supplier C,BR-2208,2024-11-03T00:00:00Z,2024-11-09T00:00:00Z,343,327,6,16,WH-03
PO11153,SUP-001,Supplier A,ZX-9910,2025-10-29T00:00:00Z,2025-11-05T00:00:00Z,137,130,7,7,WH-01
PO11154,SUP-002,Supplier B,MN-5544,2025-05-07T00:00:00Z,2025-05-16T00:00:00Z,374,346,9,28,WH-01
PO11155,SUP-001,Supplier A,MN-5544,2025-02-03T00:00:00Z,2025-02-14T00:00:00Z,170,170,11,0,WH-01
PO11156,SUP-002,Supplier B,ZX-9910,2024-04-09T00:00:00Z,2024-04-20T00:00:00Z,196,188,11,8,WH-01
PO11157,SUP-002,Supplier B,CL-7781,2025-09-10T00:00:00Z,2025-09-21T00:00:00Z,211,208,11,3,WH-01
PO11158,SUP-003,Supplier C,CL-7781,2025-12-30T00:00:00Z,2026-01-03T00:00:00Z,387,373,4,14,WH-01
PO11159,SUP-001,Supplier A,ZX-9910,2026-02-02T00:00:00Z,2026-02-05T00:00:00Z,190,172,3,18,WH-01
PO11160,SUP-003,Supplier C,AX-4312,2025-03-07T00:00:00Z,2025-03-08T00:00:00Z,247,236,1,11,WH-01
PO11161,SUP-002,Supplier B,CL-7781,2024-08-21T00:00:00Z,2024-08-24T00:00:00Z,235,213,3,22,WH-01
PO11162,SUP-001,Supplier A,AX-4312,2026-01-23T00:00:00Z,2026-02-02T00:00:00Z,365,339,10,26,WH-01
PO11163,SUP-002,Supplier B,AX-4312,2024-05-20T00:00:00Z,2024-05-29T00:00:00Z,169,160,9,9,WH-01
PO11164,SUP-001,Supplier A,BR-2208,2025-10-31T00:00:00Z,2025-11-07T00:00:00Z,262,242,7,20,WH-03
PO11165,SUP-003,Supplier C,BR-2208,2024-10-25T00:00:00Z,2024-11-05T00:00:00Z,62,26,11,36,WH-03
PO11166,SUP-001,Supplier A,MN-5544,2024-05-20T00:00:00Z,2024-05-21T00:00:00Z,73,63,1,10,WH-01
PO11167,SUP-002,Supplier B,BR-2208,2024-12-14T00:00:00Z,2024-12-15T00:00:00Z,330,301,1,29,WH-03
PO11168,SUP-001,Supplier A,BR-2208,2025-11-10T00:00:00Z,2025-11-19T00:00:00Z,70,51,9,19,WH-03
PO11169,SUP-001,Supplier A,CL-7781,2024-03-25T00:00:00Z,2024-03-28T00:00:00Z,260,249,3,11,WH-01
PO11170,SUP-001,Supplier A,ZX-9910,2025-04-10T00:00:00Z,2025-04-15T00:00:00Z,347,331,5,16,WH-01
PO11171,SUP-003,Supplier C,BR-2208,2024-10-10T00:00:00Z,2024-10-15T00:00:00Z,353,315,5,38,WH-03
PO11172,SUP-002,Supplier B,MN-5544,2025-02-09T00:00:00Z,2025-02-18T00:00:00Z,352,335,9,17,WH-01
PO11173,SUP-003,Supplier C,MN-5544,2024-07-06T00:00:00Z,2024-07-09T00:00:00Z,285,279,3,6,WH-01
PO11174,SUP-001,Supplier A,AX-4312,2024-03-27T00:00:00Z,2024-04-05T00:00:00Z,62,45,9,17,WH-01
PO11175,SUP-003,Supplier C,ZX-9910,2024-11-20T00:00:00Z,2024-11-25T00:00:00Z,149,119,5,30,WH-01
PO11176,SUP-001,Supplier A,AX-4312,2024-06-09T00:00:00Z,2024-06-11T00:00:00Z,65,57,2,8,WH-01
PO11177,SUP-001,Supplier A,CL-7781,2024-07-15T00:00:00Z,2024-07-24T00:00:00Z,215,205,9,10,WH-01
PO11178,SUP-002,Supplier B,CL-7781,2025-08-28T00:00:00Z,2025-09-03T00:00:00Z,149,127,6,22,WH-01
PO11179,SUP-002,Supplier B,MN-5544,2024-09-14T00:00:00Z,2024-09-16T00:00:00Z,265,258,2,7,WH-01
PO11180,SUP-002,Supplier B,AX-4312,2026-02-15T00:00:00Z,2026-02-22T00:00:00Z,341,324,7,17,WH-01
PO11181,SUP-003,Supplier C,BR-2208,2025-05-11T00:00:00Z,2025-05-14T00:00:00Z,77,72,3,5,WH-03
PO11182,SUP-002,Supplier B,CL-7781,2025-08-30T00:00:00Z,2025-09-04T00:00:00Z,77,38,5,39,WH-01
PO11183,SUP-001,Supplier A,AX-4312,2025-09-14T00:00:00Z,2025-09-20T00:00:00Z,114,79,6,35,WH-01
PO11184,SUP-003,Supplier C,CL-7781,2025-09-25T00:00:00Z,2025-09-30T00:00:00Z,301,267,5,34,WH-01
PO11185,SUP-002,Supplier B,MN-5544,2026-01-23T00:00:00Z,2026-02-01T00:00:00Z,98,89,9,9,WH-01
PO11186,SUP-002,Supplier B,AX-4312,2025-07-23T00:00:00Z,2025-07-28T00:00:00Z,93,84,5,9,WH-01
PO11187,SUP-003,Supplier C,AX-4312,2025-12-07T00:00:00Z,2025-12-12T00:00:00Z,151,128,5,23,WH-01
PO11188,SUP-003,Supplier C,CL-7781,2025-08-02T00:00:00Z,2025-08-04T00:00:00Z,386,351,2,35,WH-01
PO11189,SUP-002,Supplier B,ZX-9910,2024-05-18T00:00:00Z,2024-05-28T00:00:00Z,212,188,10,24,WH-01
PO11190,SUP-003,Supplier C,MN-5544,2025-05-22T00:00:00Z,2025-05-25T00:00:00Z,160,123,3,37,WH-01
PO11191,SUP-003,Supplier C,AX-4312,2024-05-18T00:00:00Z,2024-05-19T00:00:00Z,317,294,1,23,WH-01
PO11192,SUP-002,Supplier B,MN-5544,2025-11-26T00:00:00Z,2025-12-07T00:00:00Z,277,252,11,25,WH-01
PO11193,SUP-003,Supplier C,MN-5544,2025-01-05T00:00:00Z,2025-01-11T00:00:00Z,370,351,6,19,WH-01
PO11194,SUP-001,Supplier A,ZX-9910,2024-05-20T00:00:00Z,2024-05-27T00:00:00Z,205,190,7,15,WH-01
PO11195,SUP-001,Supplier A,ZX-9910,2024-06-24T00:00:00Z,2024-06-25T00:00:00Z,153,126,1,27,WH-01
PO11196,SUP-001,Supplier A,MN-5544,2025-09-27T00:00:00Z,2025-10-07T00:00:00Z,332,303,10,29,WH-01
PO11197,SUP-002,Supplier B,AX-4312,2025-07-04T00:00:00Z,2025-07-13T00:00:00Z,211,175,9,36,WH-01
PO11198,SUP-003,Supplier C,ZX-9910,2024-10-30T00:00:00Z,2024-11-05T00:00:00Z,273,249,6,24,WH-01
PO11199,SUP-002,Supplier B,CL-7781,2025-05-29T00:00:00Z,2025-05-30T00:00:00Z,104,98,1,6,WH-01
PO11200,SUP-002,Supplier B,MN-5544,2026-02-21T00:00:00Z,2026-02-25T00:00:00Z,362,351,4,11,WH-01
